HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2457113.58145,2015-04-01.0813087,be,1.52,15.573,12.380,0.012,42.837,0.467,V
2457113.58287,2015-04-01.0827339,be,1.56,15.526,12.345,0.012,44.265,0.485,V
2457114.57132,2015-04-02.0711640,be,1.58,15.528,12.278,0.011,47.064,0.491,V
2457114.57275,2015-04-02.0725915,be,1.59,15.524,12.261,0.011,47.797,0.495,V
2457115.56774,2015-04-03.0675649,be,1.52,15.573,12.637,0.015,33.825,0.461,V
2457115.56916,2015-04-03.0689866,be,1.49,15.508,12.641,0.016,33.707,0.489,V
2457116.57236,2015-04-04.0721767,be,1.52,15.488,12.903,0.020,26.482,0.495,V
2457116.57381,2015-04-04.0736275,be,1.52,15.530,12.890,0.019,26.800,0.476,V
2457117.56938,2015-04-05.0691788,be,1.58,15.441,12.288,0.012,46.619,0.528,V
2457117.57082,2015-04-05.0706180,be,1.51,15.406,12.314,0.013,45.541,0.543,V
2457118.56437,2015-04-06.0641582,be,1.56,15.409,11.927,0.009,65.014,0.554,V
2457118.56582,2015-04-06.0656071,be,1.58,15.338,11.921,0.010,65.366,0.596,V
2457121.55935,2015-04-09.0590921,be,1.43,15.427,11.732,0.007,77.769,0.547,V
2457121.56078,2015-04-09.0605238,be,1.47,15.442,11.757,0.007,76.030,0.537,V
2457124.52183,2015-04-12.0215319,be,1.74,15.646,12.312,0.010,45.596,0.437,V
2457126.52716,2015-04-14.0268335,be,1.52,15.799,12.633,0.012,33.919,0.376,V
2457126.52858,2015-04-14.0282581,be,1.49,15.840,12.643,0.011,33.636,0.362,V
2457129.53152,2015-04-17.0311568,be,1.39,15.843,12.786,0.013,29.470,0.361,V
2457129.53295,2015-04-17.0325835,be,1.39,15.875,12.804,0.013,28.994,0.353,V
2457130.52653,2015-04-18.0261508,be,1.47,15.828,12.798,0.013,29.144,0.363,V
2457130.52795,2015-04-18.0275723,be,1.43,15.879,12.815,0.013,28.710,0.349,V
2457131.51130,2015-04-19.0109120,be,1.48,15.479,11.845,0.008,70.119,0.518,V
2457131.51273,2015-04-19.0123376,be,1.45,15.481,11.850,0.008,69.767,0.523,V
2457132.52402,2015-04-20.0236127,be,1.43,15.159,11.279,0.007,118.124,0.781,V
2457132.52545,2015-04-20.0250381,be,1.41,15.195,11.269,0.007,119.166,0.726,V
2457133.52426,2015-04-21.0238402,be,1.59,15.452,11.757,0.008,76.054,0.541,V
2457133.52570,2015-04-21.0252776,be,1.48,15.447,11.781,0.007,74.421,0.533,V
2457135.50214,2015-04-23.0016932,be,1.43,15.645,12.277,0.010,47.131,0.435,V
2457135.50360,2015-04-23.0031590,be,1.43,15.635,12.270,0.010,47.442,0.438,V
2457136.52269,2015-04-24.0222335,be,1.49,15.678,12.337,0.010,44.579,0.424,V
2457136.52411,2015-04-24.0236515,be,1.46,15.628,12.312,0.010,45.605,0.441,V
2457137.51455,2015-04-25.0140824,be,1.57,15.619,12.431,0.012,40.889,0.450,V
2457138.51804,2015-04-26.0175649,be,2.02,15.675,12.481,0.011,39.062,0.423,V
2457138.51975,2015-04-26.0192728,be,2.01,15.481,12.465,0.014,39.597,0.507,V
2457139.51221,2015-04-27.0117120,be,1.53,15.758,12.591,0.012,35.256,0.392,V
2457139.51369,2015-04-27.0131956,be,1.52,15.683,12.573,0.012,35.862,0.417,V
2457140.51633,2015-04-28.0158199,be,1.79,15.681,12.577,0.012,35.743,0.419,V
2457140.51777,2015-04-28.0172581,be,1.77,15.684,12.594,0.013,35.185,0.419,V
2457144.49383,2015-05-01.9932758,be,1.61,15.200,12.650,0.022,33.408,0.655,V
2457144.49526,2015-05-01.9947037,be,1.61,15.093,12.659,0.023,33.153,0.719,V
2457145.49212,2015-05-02.9915560,be,2.19,15.462,12.683,0.017,32.413,0.507,V
2457145.49354,2015-05-02.9929721,be,2.22,15.466,12.682,0.017,32.442,0.509,V
2457146.48697,2015-05-03.9863925,be,1.63,15.584,12.803,0.017,29.023,0.460,V
2457146.48839,2015-05-03.9878171,be,1.62,15.448,12.763,0.018,30.113,0.517,V
2457148.46221,2015-05-05.9616135,be,1.47,15.862,12.898,0.014,26.591,0.354,V
2457148.46363,2015-05-05.9630287,be,1.44,15.873,12.860,0.014,27.521,0.349,V
2457153.45933,2015-05-10.9586754,be,1.79,15.790,12.979,0.016,24.673,0.375,V
2457153.46076,2015-05-10.9601111,be,1.82,15.845,12.957,0.015,25.175,0.357,V
2457155.45907,2015-05-12.9584071,be,1.57,15.908,13.054,0.016,23.036,0.337,V
2457155.46051,2015-05-12.9598429,be,1.56,15.894,13.052,0.016,23.081,0.342,V
2457156.45883,2015-05-13.9581497,be,1.62,15.849,12.965,0.015,24.998,0.357,V
2457156.46028,2015-05-13.9596025,be,1.58,15.892,12.957,0.015,25.194,0.342,V
2457158.45507,2015-05-15.9543747,be,1.54,15.813,12.994,0.016,24.358,0.371,V
2457158.45651,2015-05-15.9558116,be,1.50,15.812,12.952,0.016,25.299,0.370,V
2457160.44559,2015-05-17.9448747,be,1.92,14.982,13.234,0.044,19.512,0.783,V
2457160.44702,2015-05-17.9463027,be,1.72,15.169,13.100,0.033,22.066,0.661,V
2457161.44528,2015-05-18.9445506,be,1.81,15.050,12.981,0.033,24.628,0.740,V
2457161.44671,2015-05-18.9459888,be,1.69,15.167,12.958,0.029,25.158,0.663,V
2457223.92571,2015-07-20.4249163,bg,1.54,16.409,14.783,0.049,4.688,0.210,V
2457223.92712,2015-07-20.4263361,bg,1.52,16.394,14.767,0.049,4.756,0.213,V
2457223.94068,2015-07-20.4398939,be,1.79,16.192,14.730,0.057,4.919,0.256,V
2457223.94215,2015-07-20.4413644,be,1.88,16.167,14.801,0.062,4.607,0.262,V
2457228.91247,2015-07-25.4117148,bg,1.77,13.951,>13.951,99.990,4.597,2.017,V
2457228.91376,2015-07-25.4129994,bg,1.48,99.990,99.990,99.990,99.990,99.990,V
2457229.93443,2015-07-26.4336837,be,1.47,16.397,14.805,0.050,4.592,0.212,V
2457229.93572,2015-07-26.4349773,be,1.44,16.390,14.877,0.054,4.295,0.214,V
2457248.88705,2015-08-14.3864862,be,1.51,16.302,15.024,0.067,3.751,0.231,V
2457248.88835,2015-08-14.3877891,be,1.53,16.403,15.018,0.061,3.774,0.211,V
2457252.87384,2015-08-18.3733186,be,1.84,16.451,15.135,0.065,3.389,0.202,V
2457252.87513,2015-08-18.3746074,be,1.77,16.314,15.119,0.073,3.439,0.229,V
2457257.92534,2015-08-23.4248819,be,1.44,16.350,15.185,0.075,3.236,0.221,V
2457257.92664,2015-08-23.4261819,be,1.46,16.245,15.098,0.076,3.504,0.244,V
2457257.92794,2015-08-23.4274883,be,1.45,16.100,15.250,0.100,3.046,0.279,V
2457266.84475,2015-09-01.3444107,be,1.40,15.894,15.102,0.106,3.495,0.337,V
2457266.84604,2015-09-01.3457032,be,1.46,15.977,15.128,0.100,3.411,0.312,V
2457266.84733,2015-09-01.3469880,be,1.42,15.877,15.206,0.118,3.175,0.342,V
2457270.91711,2015-09-05.416825,be,1.54,15.870,14.870,0.087,4.321,0.344,V
2457270.91805,2015-09-05.4177658,be,1.64,15.580,14.883,0.115,4.272,0.450,V
2457270.91899,2015-09-05.4187057,be,1.64,15.662,14.973,0.116,3.930,0.417,V
2457273.89693,2015-09-08.3966930,be,1.56,16.421,15.145,0.068,3.355,0.207,V
2457273.89824,2015-09-08.3979930,be,1.48,16.403,15.058,0.063,3.634,0.211,V
2457273.89952,2015-09-08.3992797,be,1.47,16.339,15.138,0.072,3.378,0.224,V
2457277.90496,2015-09-12.4047739,bg,1.72,16.283,15.114,0.075,3.453,0.236,V
2457277.90591,2015-09-12.4057233,bg,1.75,16.152,15.303,0.100,2.900,0.266,V
2457277.90685,2015-09-12.4066631,bg,1.63,16.189,15.207,0.089,3.171,0.257,V
2457278.81186,2015-09-13.3116901,bg,1.36,16.381,15.077,0.066,3.575,0.215,V
2457278.81281,2015-09-13.3126393,bg,1.43,16.419,15.234,0.073,3.093,0.208,V
2457278.81379,2015-09-13.3136226,bg,1.35,16.268,15.313,0.091,2.875,0.239,V
2457282.79581,2015-09-17.2957017,bg,1.69,16.337,15.247,0.080,3.058,0.224,V
2457282.79677,2015-09-17.2966542,bg,1.67,16.262,15.202,0.082,3.187,0.240,V
2457282.79772,2015-09-17.2976052,bg,1.79,16.322,15.132,0.073,3.397,0.227,V
2457287.88357,2015-09-22.3835325,bg,1.50,16.472,15.339,0.077,2.808,0.198,V
2457287.88450,2015-09-22.3844591,bg,1.49,16.377,15.293,0.081,2.928,0.216,V
2457287.88543,2015-09-22.3853885,bg,1.51,16.492,15.528,0.090,2.358,0.194,V
2457290.83394,2015-09-25.3339495,bg,1.93,13.926,>13.926,99.990,1.587,2.064,V
2457290.83522,2015-09-25.3352238,bg,1.80,13.706,>13.706,99.990,0.828,2.527,V
2457290.83655,2015-09-25.3365614,bg,1.75,13.500,>13.500,99.990,1.559,3.055,V
2457291.86513,2015-09-26.3651548,bg,1.41,15.932,15.304,0.123,2.900,0.325,V
2457291.86642,2015-09-26.3664387,bg,1.40,16.059,15.051,0.087,3.661,0.290,V
2457293.77463,2015-09-28.2746812,bg,1.46,15.567,>15.567,99.990,2.001,0.455,V
2457293.77591,2015-09-28.2759561,bg,1.53,15.628,15.109,0.136,3.471,0.431,V
2457293.77719,2015-09-28.2772362,bg,1.46,15.386,15.380,0.218,2.703,0.538,V
2457294.78962,2015-09-29.2896862,bg,1.43,15.422,15.397,0.214,2.662,0.520,V
2457294.79088,2015-09-29.2909503,bg,1.47,15.657,15.415,0.175,2.618,0.419,V
2457294.79216,2015-09-29.2922280,bg,1.46,15.517,15.259,0.173,3.023,0.477,V
2457295.86691,2015-09-30.3669855,bg,1.38,15.620,15.368,0.174,2.733,0.434,V
2457295.86818,2015-09-30.3682583,bg,1.43,15.696,14.792,0.095,4.647,0.405,V
2457298.83301,2015-10-03.3331381,bg,1.40,15.953,15.700,0.173,2.014,0.319,V
2457298.83429,2015-10-03.3344149,bg,1.44,15.778,>15.778,99.990,1.678,0.375,V
2457298.83558,2015-10-03.3357013,bg,1.40,15.888,15.375,0.137,2.717,0.339,V
2457299.83366,2015-10-04.3338004,bg,1.40,15.704,>15.704,99.990,1.613,0.401,V
2457299.83494,2015-10-04.3350831,bg,1.38,15.520,>15.520,99.990,2.236,0.476,V
2457299.83623,2015-10-04.3363706,bg,1.46,15.303,>15.303,99.990,2.748,0.581,V
2457302.83094,2015-10-07.3311283,bg,1.52,16.372,15.515,0.099,2.387,0.217,V
2457302.83230,2015-10-07.3324863,bg,1.45,16.427,15.461,0.090,2.508,0.206,V
2457302.83373,2015-10-07.3339094,bg,1.60,16.418,15.428,0.088,2.586,0.208,V
2457306.83675,2015-10-11.3369924,bg,1.46,16.668,15.389,0.067,2.681,0.165,V
2457306.83804,2015-10-11.3382765,bg,1.52,16.626,15.437,0.073,2.565,0.172,V
2457306.83932,2015-10-11.3395659,bg,1.50,16.695,15.673,0.085,2.064,0.161,V
2457311.72605,2015-10-16.2263539,bg,1.63,16.735,15.513,0.071,2.391,0.155,V
2457311.72733,2015-10-16.2276432,bg,1.54,16.690,15.602,0.080,2.203,0.162,V
2457311.72863,2015-10-16.2289408,bg,1.57,16.641,15.546,0.080,2.320,0.169,V
2457318.79740,2015-10-23.2978079,bg,1.51,16.574,15.639,0.093,2.130,0.180,V
2457318.79868,2015-10-23.2990821,bg,1.48,16.534,15.520,0.086,2.377,0.187,V
2457318.80000,2015-10-23.3004070,bg,1.49,16.610,15.464,0.076,2.500,0.174,V
2457319.75633,2015-10-24.2567508,bg,1.49,16.158,15.442,0.113,2.555,0.264,V
2457319.75763,2015-10-24.2580491,bg,1.47,16.229,15.374,0.100,2.718,0.247,V
2457319.75891,2015-10-24.2593277,bg,1.47,16.264,15.648,0.124,2.111,0.240,V
2457325.70809,2015-10-30.2085790,bg,1.39,15.802,>15.802,99.990,0.948,0.367,V
2457325.70937,2015-10-30.2098651,bg,1.43,15.808,15.163,0.121,3.301,0.365,V
2457325.71067,2015-10-30.2111627,bg,1.39,15.805,>15.805,99.990,1.209,0.365,V
2457329.77695,2015-11-03.2774954,bg,1.55,16.415,15.432,0.089,2.575,0.209,V
2457329.77825,2015-11-03.2787932,bg,1.58,16.450,15.452,0.087,2.530,0.202,V
2457329.77968,2015-11-03.2802216,bg,1.51,16.353,15.792,0.131,1.851,0.221,V
2457333.81829,2015-11-07.3188739,bg,1.40,16.546,15.949,0.126,1.600,0.185,V
2457333.81957,2015-11-07.3201576,bg,1.39,16.692,15.541,0.076,2.331,0.162,V
2457333.82086,2015-11-07.3214481,bg,1.41,16.647,15.462,0.073,2.508,0.169,V
2457337.77962,2015-11-11.2802436,bg,1.55,16.650,15.876,0.107,1.711,0.168,V
2457337.78101,2015-11-11.2816329,bg,1.58,16.669,15.572,0.080,2.265,0.165,V
2457337.78238,2015-11-11.2830050,bg,1.73,16.711,15.475,0.070,2.478,0.159,V
2457340.76952,2015-11-14.2701800,bg,1.42,16.736,15.785,0.091,1.862,0.155,V
2457340.77080,2015-11-14.2714581,bg,1.46,16.624,15.722,0.095,1.973,0.172,V
2457340.77209,2015-11-14.2727456,bg,1.46,16.670,15.462,0.072,2.506,0.165,V
2457345.67522,2015-11-19.1759208,bg,1.39,16.534,15.527,0.087,2.361,0.187,V
2457345.67651,2015-11-19.1772099,bg,1.38,16.557,15.757,0.105,1.912,0.183,V
2457345.67781,2015-11-19.1785063,bg,1.41,16.588,15.747,0.101,1.927,0.178,V
2457348.74906,2015-11-22.2497843,bg,1.47,16.205,>16.205,99.990,1.260,0.253,V
2457348.75035,2015-11-22.2510807,bg,1.52,16.317,15.517,0.105,2.383,0.228,V
2457348.75165,2015-11-22.2523776,bg,1.54,16.193,16.049,0.192,1.460,0.256,V
2457353.80983,2015-11-27.3105910,bg,1.45,16.037,15.857,0.186,1.743,0.295,V
2457353.81111,2015-11-27.3118782,bg,1.42,16.002,15.604,0.152,2.199,0.305,V
2457353.81240,2015-11-27.3131599,bg,1.47,16.091,>16.091,99.990,0.431,0.281,V
2457355.71583,2015-11-29.2166047,bg,1.44,16.175,15.835,0.160,1.778,0.260,V
2457355.71711,2015-11-29.2178840,bg,1.45,16.201,15.630,0.130,2.147,0.254,V
2457355.71844,2015-11-29.2192177,bg,1.43,16.349,15.603,0.110,2.201,0.222,V
2457357.78085,2015-12-01.2816530,bg,1.67,16.452,15.533,0.094,2.348,0.202,V
2457357.78213,2015-12-01.2829200,bg,1.71,16.416,15.646,0.108,2.116,0.208,V
2457357.78345,2015-12-01.2842315,bg,1.73,16.375,15.629,0.110,2.151,0.216,V
2457360.65775,2015-12-04.1585559,bg,1.43,16.569,15.469,0.079,2.491,0.181,V
2457360.65905,2015-12-04.1598538,bg,1.42,16.685,15.615,0.082,2.178,0.163,V
2457360.66035,2015-12-04.1611495,bg,1.43,16.654,15.668,0.088,2.074,0.167,V
2457362.70856,2015-12-06.2093746,bg,1.49,16.747,15.842,0.095,1.765,0.154,V
2457362.70985,2015-12-06.2106629,bg,1.45,16.774,16.015,0.109,1.507,0.150,V
2457362.71114,2015-12-06.2119486,bg,1.45,16.687,15.789,0.096,1.856,0.162,V
2457364.65852,2015-12-08.1593365,bg,1.49,16.705,15.770,0.093,1.887,0.160,V
2457365.64324,2015-12-09.1440653,bg,1.73,16.641,15.707,0.093,2.002,0.169,V
2457365.64453,2015-12-09.1453577,bg,1.68,16.651,15.878,0.107,1.708,0.168,V
2457365.64582,2015-12-09.1466465,bg,1.74,16.648,15.985,0.119,1.548,0.168,V
2457370.71672,2015-12-14.2175650,bg,1.44,16.723,15.752,0.089,1.920,0.157,V
2457370.71801,2015-12-14.2188533,bg,1.45,16.705,15.808,0.096,1.822,0.160,V
2457370.71929,2015-12-14.2201281,bg,1.48,16.851,16.270,0.128,1.190,0.140,V
2457372.57026,2015-12-16.0711021,bg,1.50,16.407,15.951,0.144,1.598,0.210,V
2457372.57155,2015-12-16.0723914,bg,1.53,15.669,>15.669,99.990,1.035,0.414,V
2457372.57284,2015-12-16.0736811,bg,1.49,16.328,16.024,0.166,1.495,0.226,V
2457376.83661,2015-12-20.3374583,bg,1.45,16.779,15.697,0.081,2.018,0.149,V
2457376.83790,2015-12-20.3387508,bg,1.41,16.639,15.734,0.095,1.951,0.170,V
2457376.83919,2015-12-20.3400372,bg,1.42,16.684,15.921,0.108,1.644,0.163,V
2457377.63333,2015-12-21.1341782,bg,1.42,16.429,16.114,0.164,1.375,0.206,V
2457377.63462,2015-12-21.1354717,bg,1.38,16.400,15.952,0.145,1.596,0.211,V
2457377.63591,2015-12-21.1367565,bg,1.42,16.263,16.171,0.201,1.304,0.240,V
2457379.55992,2015-12-23.0607689,bg,1.45,16.142,15.551,0.127,2.310,0.268,V
2457379.56121,2015-12-23.0620594,bg,1.47,15.999,>15.999,99.990,1.255,0.306,V
2457379.56249,2015-12-23.0633457,bg,1.47,15.998,15.990,0.218,1.541,0.306,V
2457383.75538,2015-12-27.2562289,bg,1.42,16.065,15.673,0.153,2.063,0.288,V
2457383.75667,2015-12-27.2575194,bg,1.50,16.046,15.694,0.158,2.026,0.293,V
2457383.75795,2015-12-27.2588033,bg,1.47,16.267,15.734,0.134,1.953,0.239,V
2457385.75587,2015-12-29.2567208,bg,1.47,16.256,15.677,0.129,2.056,0.241,V
2457385.75716,2015-12-29.2580097,bg,1.43,16.387,16.346,0.211,1.111,0.214,V
2457385.75845,2015-12-29.2592953,bg,1.47,16.300,15.877,0.148,1.710,0.232,V
2457386.59246,2015-12-30.0933228,bg,1.44,16.668,15.925,0.110,1.637,0.165,V
2457386.59376,2015-12-30.0946037,bg,1.44,16.729,15.884,0.101,1.700,0.156,V
2457386.59505,2015-12-30.0958927,bg,1.43,16.754,15.793,0.090,1.849,0.153,V
2457388.75646,2016-01-01.2573047,bg,1.39,16.399,15.815,0.128,1.811,0.212,V
2457388.75775,2016-01-01.2585924,bg,1.39,16.459,16.230,0.178,1.236,0.200,V
2457388.75904,2016-01-01.2598803,bg,1.40,16.420,16.043,0.155,1.467,0.208,V
2457389.66635,2016-01-02.1671910,bg,1.39,16.641,16.071,0.130,1.430,0.169,V
2457389.66764,2016-01-02.1684783,bg,1.39,16.701,16.117,0.128,1.372,0.160,V
2457394.66356,2016-01-07.1643864,bg,1.40,16.728,15.964,0.108,1.579,0.156,V
2457394.66484,2016-01-07.1656651,bg,1.41,16.786,16.039,0.110,1.473,0.148,V
2457394.66613,2016-01-07.1669526,bg,1.39,16.763,16.032,0.112,1.483,0.151,V
2457396.75678,2016-01-09.2575959,bg,1.49,16.780,16.065,0.113,1.438,0.149,V
2457396.75805,2016-01-09.2588637,bg,1.61,16.656,16.225,0.147,1.242,0.167,V
2457396.75933,2016-01-09.2601479,bg,1.54,16.787,16.260,0.135,1.201,0.148,V
2457399.77611,2016-01-12.2769071,bg,1.53,16.666,16.217,0.145,1.251,0.165,V
2457399.77741,2016-01-12.2782137,bg,1.52,16.740,16.131,0.125,1.354,0.155,V
2457399.77869,2016-01-12.2794960,bg,1.48,16.793,15.967,0.102,1.574,0.147,V
2457401.69259,2016-01-14.1933854,bg,1.40,16.680,15.901,0.107,1.674,0.163,V
2457401.69388,2016-01-14.1946723,bg,1.40,16.631,15.705,0.093,2.005,0.171,V
2457401.69518,2016-01-14.1959729,bg,1.44,16.727,15.901,0.102,1.673,0.156,V
2457404.76358,2016-01-17.2643564,bg,1.43,16.621,16.008,0.125,1.516,0.172,V
2457404.76487,2016-01-17.2656453,bg,1.44,16.711,15.870,0.101,1.722,0.159,V
2457404.76616,2016-01-17.2669350,bg,1.42,16.689,15.895,0.105,1.682,0.162,V
2457405.63893,2016-01-18.1396986,bg,1.54,16.454,15.902,0.132,1.671,0.201,V
2457405.64022,2016-01-18.1409853,bg,1.47,16.402,15.932,0.142,1.626,0.211,V
2457405.64151,2016-01-18.1422792,bg,1.49,16.402,15.682,0.113,2.048,0.211,V
2457407.61927,2016-01-20.1200246,bg,1.45,16.309,15.575,0.112,2.257,0.230,V
2457407.62055,2016-01-20.1212998,bg,1.39,16.167,15.699,0.142,2.016,0.262,V
2457407.62184,2016-01-20.1225896,bg,1.42,16.279,15.924,0.158,1.638,0.236,V
2457410.74783,2016-01-23.2485571,bg,1.54,15.680,>15.680,99.990,1.574,0.410,V
2457412.73908,2016-01-25.2397943,bg,1.83,15.721,15.608,0.197,2.192,0.395,V
2457412.74037,2016-01-25.2410848,bg,1.74,15.763,>15.763,99.990,1.893,0.380,V
2457412.74170,2016-01-25.2424188,bg,1.74,15.763,15.658,0.199,2.092,0.380,V
2457413.65459,2016-01-26.1553026,bg,1.64,16.066,>16.066,99.990,1.331,0.287,V
2457413.65587,2016-01-26.1565811,bg,1.74,16.057,15.847,0.181,1.758,0.290,V
2457413.65716,2016-01-26.1578752,bg,1.79,15.909,15.901,0.218,1.673,0.332,V
2457416.72966,2016-01-29.2303454,bg,1.42,16.288,15.937,0.159,1.618,0.234,V
2457416.73094,2016-01-29.2316201,bg,1.50,16.287,15.904,0.154,1.668,0.235,V
2457416.73222,2016-01-29.2329070,bg,1.44,16.254,15.868,0.154,1.724,0.242,V
2457418.68329,2016-01-31.1839493,bg,1.43,16.528,15.813,0.113,1.815,0.188,V
2457418.68458,2016-01-31.1852386,bg,1.41,16.492,15.722,0.108,1.974,0.194,V
2457419.61763,2016-02-01.1182828,bg,1.50,16.703,15.958,0.110,1.587,0.160,V
2457419.61891,2016-02-01.1195630,bg,1.46,16.744,16.109,0.122,1.382,0.154,V
2457419.62020,2016-02-01.1208531,bg,1.59,16.686,15.913,0.107,1.656,0.162,V
2457421.60177,2016-02-03.1023997,bg,1.49,16.655,16.140,0.136,1.343,0.167,V
2457421.60305,2016-02-03.1036901,bg,1.51,16.689,16.064,0.123,1.440,0.162,V
2457421.60435,2016-02-03.1049796,bg,1.50,16.681,15.965,0.113,1.578,0.163,V
2457423.71115,2016-02-05.2117633,bg,1.41,16.283,16.013,0.171,1.509,0.235,V
2457423.71207,2016-02-05.2126885,bg,1.40,16.302,15.765,0.134,1.895,0.231,V
2457423.71302,2016-02-05.2136305,bg,1.44,16.304,15.981,0.163,1.554,0.231,V
2457425.70541,2016-02-07.2060010,bg,1.43,16.602,15.926,0.117,1.635,0.175,V
2457425.70668,2016-02-07.2072769,bg,1.47,16.659,16.281,0.155,1.179,0.167,V
2457425.70797,2016-02-07.2085592,bg,1.43,16.876,16.151,0.112,1.328,0.136,V
2457428.69716,2016-02-10.1977247,bg,1.43,16.666,16.171,0.139,1.305,0.165,V
2457429.69651,2016-02-11.1970606,bg,1.43,16.541,15.744,0.105,1.932,0.186,V
2457431.69177,2016-02-13.1922920,bg,1.44,16.702,15.928,0.107,1.632,0.160,V
2457431.69330,2016-02-13.1938209,bg,1.46,16.659,16.284,0.155,1.175,0.167,V
2457431.69461,2016-02-13.1951306,bg,1.47,16.633,15.958,0.118,1.588,0.171,V
2457433.68202,2016-02-15.1825234,bg,1.49,16.820,15.851,0.090,1.752,0.144,V
2457433.68331,2016-02-15.1838111,bg,1.51,16.783,16.158,0.123,1.320,0.149,V
2457433.68460,2016-02-15.1850996,bg,1.48,16.685,15.962,0.112,1.582,0.163,V
2457434.68139,2016-02-16.1818803,bg,1.40,16.481,15.992,0.140,1.539,0.196,V
2457434.68267,2016-02-16.1831584,bg,1.45,16.560,15.740,0.103,1.942,0.182,V
2457434.68395,2016-02-16.1844453,bg,1.42,16.566,16.262,0.166,1.200,0.181,V
2457435.67676,2016-02-17.1772405,bg,1.44,16.429,>16.429,99.990,0.933,0.206,V
2457435.67805,2016-02-17.1785245,bg,1.43,16.303,15.951,0.158,1.598,0.231,V
2457435.67934,2016-02-17.1798166,bg,1.48,16.408,15.879,0.135,1.708,0.210,V
2457438.67118,2016-02-20.1716197,bg,1.39,16.213,16.128,0.203,1.357,0.251,V
2457438.67247,2016-02-20.1729084,bg,1.42,16.158,16.069,0.202,1.434,0.264,V
2457438.67381,2016-02-20.1742515,bg,1.41,16.008,15.975,0.213,1.563,0.303,V
2457439.53496,2016-02-21.0353907,bg,1.53,15.931,>15.931,99.990,1.034,0.326,V
2457439.53625,2016-02-21.0366800,bg,1.47,15.889,>15.889,99.990,1.159,0.338,V
2457439.53754,2016-02-21.0379685,bg,1.50,15.933,>15.933,99.990,1.143,0.325,V
2457441.66047,2016-02-23.1608646,bg,1.43,15.883,>15.883,99.990,1.218,0.340,V
2457441.66174,2016-02-23.1621391,bg,1.40,15.773,>15.773,99.990,1.131,0.376,V
2457441.66302,2016-02-23.1634160,bg,1.44,15.844,>15.844,99.990,0.606,0.353,V
2457442.51703,2016-02-24.0174181,bg,1.51,16.145,>16.145,99.990,0.930,0.267,V
2457442.51842,2016-02-24.0188123,bg,1.53,16.078,15.858,0.179,1.740,0.284,V
2457442.51972,2016-02-24.0201104,bg,1.54,16.032,>16.032,99.990,1.180,0.296,V
2457445.64959,2016-02-27.1499369,bg,1.44,16.405,16.202,0.182,1.268,0.210,V
2457445.65088,2016-02-27.1512281,bg,1.42,16.335,>16.335,99.990,0.963,0.224,V
2457445.65218,2016-02-27.1525228,bg,1.40,16.220,16.094,0.195,1.401,0.249,V
2457447.64405,2016-02-29.1443673,bg,1.45,16.554,15.947,0.125,1.604,0.183,V
2457447.64534,2016-02-29.1456577,bg,1.42,16.540,16.046,0.139,1.464,0.186,V
2457447.64662,2016-02-29.1469434,bg,1.46,16.534,16.462,0.205,0.998,0.187,V
2457451.63463,2016-03-04.1348865,bg,2.03,16.679,16.332,0.159,1.125,0.163,V
2457451.63591,2016-03-04.1361770,bg,2.01,16.709,16.144,0.130,1.338,0.159,V
2457451.63721,2016-03-04.1374737,bg,1.96,16.790,16.202,0.127,1.268,0.148,V
2457453.62635,2016-03-06.1265795,bg,1.66,16.511,16.059,0.145,1.446,0.191,V
2457453.62765,2016-03-06.1278842,bg,1.63,16.526,16.223,0.166,1.244,0.188,V
2457453.62894,2016-03-06.1291673,bg,1.63,16.591,16.194,0.152,1.277,0.177,V
2457458.60156,2016-03-11.1017261,bg,1.43,16.605,16.199,0.151,1.271,0.175,V
2457458.60285,2016-03-11.1030119,bg,1.43,16.578,15.908,0.118,1.662,0.179,V
2457458.60413,2016-03-11.1042874,bg,1.44,16.682,15.817,0.099,1.807,0.163,V
2457461.53288,2016-03-14.0330012,bf,1.44,16.437,16.007,0.147,1.518,0.204,V
2457461.54071,2016-03-14.0408324,bg,1.40,16.501,16.154,0.159,1.325,0.193,V
2457461.54200,2016-03-14.0421185,bg,1.40,16.533,16.117,0.149,1.371,0.187,V
2457461.54329,2016-03-14.0434099,bg,1.37,16.560,16.415,0.192,1.043,0.182,V
2457465.59135,2016-03-18.0914090,bg,1.35,15.232,>15.232,99.990,0.153,0.620,V
2457465.59289,2016-03-18.0929490,bg,1.38,15.239,>15.239,99.990,1.126,0.616,V
2457465.59419,2016-03-18.0942527,bg,1.37,15.278,>15.278,99.990,2.409,0.594,V
2457466.59207,2016-03-19.0921122,bg,1.46,15.288,>15.288,99.990,1.108,0.589,V
2457466.59302,2016-03-19.0930604,bg,1.37,15.087,>15.087,99.990,1.568,0.708,V
2457466.59398,2016-03-19.0940216,bg,1.37,15.189,>15.189,99.990,1.788,0.645,V
2457467.56351,2016-03-20.0635423,bg,1.57,16.186,15.642,0.133,2.124,0.257,V
2457467.56480,2016-03-20.0648282,bg,1.56,16.147,15.758,0.153,1.909,0.267,V
2457467.56613,2016-03-20.0661616,bg,1.50,16.233,16.041,0.184,1.470,0.246,V
2457469.58659,2016-03-22.0865899,bg,2.00,99.990,99.990,99.990,99.990,99.990,V
